0.0	-0.25	0.07746409744205592
0.39269908169872414	-0.25	0.0054279905525352135
0.7853981633974483	-0.25	0.0020977270193504576
1.1780972450961724	-0.25	0.0013237408416623565
1.5707963267948966	-0.25	0.0010754270268934375
1.9634954084936207	-0.25	0.0010401801297857526
2.356194490192345	-0.25	0.0011758773749617666
2.748893571891069	-0.25	0.001593042565141895
3.141592653589793	-0.25	0.0028262854176793724
3.5342917352885173	-0.25	0.0015930425651418828
3.9269908169872414	-0.25	0.0011758773749617716
4.319689898685965	-0.25	0.001040180129785759
4.71238898038469	-0.25	0.001075427026893411
5.105088062083414	-0.25	0.0013237408416623864
5.497787143782138	-0.25	0.0020977270193504767
5.890486225480862	-0.25	0.005427990552535213
6.283185307179586	-0.25	0.07746409744205603
0.0	-0.245	0.07971832467911384
0.39269908169872414	-0.245	0.005503726382470769
0.7853981633974483	-0.245	0.002117814756623781
1.1780972450961724	-0.245	0.001333896831235994
1.5707963267948966	-0.245	0.0010827429068235852
1.9634954084936207	-0.245	0.001047037827579507
2.356194490192345	-0.245	0.0011841779949490546
2.748893571891069	-0.245	0.001606854521887163
3.141592653589793	-0.245	0.002862495384051965
3.5342917352885173	-0.245	0.0016068545218871552
3.9269908169872414	-0.245	0.0011841779949490507
4.319689898685965	-0.245	0.0010470378275795197
4.71238898038469	-0.245	0.001082742906823562
5.105088062083414	-0.245	0.0013338968312360294
5.497787143782138	-0.245	0.002117814756623819
5.890486225480862	-0.245	0.005503726382470767
6.283185307179586	-0.245	0.07971832467911384
0.0	-0.24	0.08207259183664085
0.39269908169872414	-0.24	0.005581076140477214
0.7853981633974483	-0.24	0.002138194364931903
1.1780972450961724	-0.24	0.0013441706142122466
1.5707963267948966	-0.24	0.0010901342710263238
1.9634954084936207	-0.24	0.001053965072185654
2.356194490192345	-0.24	0.0011925715226588955
2.748893571891069	-0.24	0.0016208660781343322
3.141592653589793	-0.24	0.0028994916209778565
3.5342917352885173	-0.24	0.0016208660781343183
3.9269908169872414	-0.24	0.0011925715226588965
4.319689898685965	-0.24	0.0010539650721856561
4.71238898038469	-0.24	0.001090134271026297
5.105088062083414	-0.24	0.0013441706142122876
5.497787143782138	-0.24	0.0021381943649319206
5.890486225480862	-0.24	0.005581076140477215
6.283185307179586	-0.24	0.08207259183664081
0.0	-0.235	0.0845329053543153
0.39269908169872414	-0.235	0.005660086331967719
0.7853981633974483	-0.235	0.0021588715509102095
1.1780972450961724	-0.235	0.0013545640248409352
1.5707963267948966	-0.235	0.0010976021689221747
1.9634954084936207	-0.235	0.0010609628264233266
2.356194490192345	-0.235	0.0012010594135991605
2.748893571891069	-0.235	0.0016350814079479122
3.141592653589793	-0.235	0.0029372983290383028
3.5342917352885173	-0.235	0.0016350814079478886
3.9269908169872414	-0.235	0.0012010594135991644
4.319689898685965	-0.235	0.001060962826423331
4.71238898038469	-0.235	0.0010976021689221415
5.105088062083414	-0.235	0.0013545640248409706
5.497787143782138	-0.235	0.0021588715509102355
5.890486225480862	-0.235	0.005660086331967685
6.283185307179586	-0.235	0.08453290535431529
